exposure_id,outcome_id,is.bestmatch,match.type,ETOS
bbj-a-36,GCST90018644,TRUE,Exact Match,Lymphocyte count-Stroke and GCST90018644
bbj-a-41,GCST90018644,TRUE,Exact Match,Monocyte count-Stroke and GCST90018644
bbj-a-44,GCST90018644,TRUE,Exact Match,Neutrophil count-Stroke and GCST90018644
bbj-a-49,GCST90018644,TRUE,Exact Match,Platelet count-Stroke and GCST90018644
bbj-a-50,GCST90018644,TRUE,Exact Match,RBC count-Stroke and GCST90018644
bbj-a-52,GCST90018644,TRUE,Exact Match,Systolic Blood Pressure-Stroke and GCST90018644
bbj-a-57,GCST90018644,TRUE,Exact Match,Urate-Stroke and GCST90018644
bbj-a-58,GCST90018644,TRUE,Exact Match,WBC count-Stroke and GCST90018644
bbj-a-70,GCST90018644,TRUE,Exact Match,Height-Stroke and GCST90018644
ebi-a-GCST006979,GCST90018644,FALSE,Continental Mismatch,Bone mineral density-Stroke and GCST90018644
ebi-a-GCST008025,GCST90018644,FALSE,Continental Mismatch,Body Mass Index-Stroke and GCST90018644
ebi-a-GCST008035,GCST90018644,FALSE,Continental Mismatch,HDL cholesterol-Stroke and GCST90018644
ebi-a-GCST008037,GCST90018644,FALSE,Continental Mismatch,LDL cholesterol-Stroke and GCST90018644
ebi-a-GCST008038,GCST90018644,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Stroke and GCST90018644
ebi-a-GCST008039,GCST90018644,FALSE,Continental Mismatch,Platelet count-Stroke and GCST90018644
ebi-a-GCST008052,GCST90018644,FALSE,Continental Mismatch,Waist-hip ratio-Stroke and GCST90018644
ebi-a-GCST008053,GCST90018644,FALSE,Continental Mismatch,Height-Stroke and GCST90018644
ebi-a-GCST90000618,GCST90018644,FALSE,Continental Mismatch,Vitamin D-Stroke and GCST90018644
ebi-a-GCST90002295,GCST90018644,FALSE,Continental Mismatch,Basophil counts-Stroke and GCST90018644
ebi-a-GCST90002301,GCST90018644,FALSE,Continental Mismatch,Eosinophil count-Stroke and GCST90018644
ebi-a-GCST90002319,GCST90018644,FALSE,Continental Mismatch,Lymphocyte count-Stroke and GCST90018644
ebi-a-GCST90002325,GCST90018644,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Stroke and GCST90018644
ebi-a-GCST90002331,GCST90018644,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Stroke and GCST90018644
ebi-a-GCST90002343,GCST90018644,FALSE,Continental Mismatch,Monocyte count-Stroke and GCST90018644
ebi-a-GCST90002354,GCST90018644,FALSE,Continental Mismatch,Neutrophil count-Stroke and GCST90018644
ebi-a-GCST90002360,GCST90018644,FALSE,Continental Mismatch,Platelet count-Stroke and GCST90018644
ebi-a-GCST90002366,GCST90018644,FALSE,Continental Mismatch,RBC count-Stroke and GCST90018644
ebi-a-GCST90002377,GCST90018644,FALSE,Continental Mismatch,WBC count-Stroke and GCST90018644
ebi-a-GCST90002379,GCST90018644,FALSE,Continental Mismatch,Basophil counts-Stroke and GCST90018644
ebi-a-GCST90002381,GCST90018644,FALSE,Continental Mismatch,Eosinophil count-Stroke and GCST90018644
ebi-a-GCST90002390,GCST90018644,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Stroke and GCST90018644
ebi-a-GCST90002391,GCST90018644,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Stroke and GCST90018644
ebi-a-GCST90002407,GCST90018644,FALSE,Continental Mismatch,WBC count-Stroke and GCST90018644
ebi-a-GCST90013998,GCST90018644,FALSE,Continental Mismatch,Urea-Stroke and GCST90018644
ebi-a-GCST90014015,GCST90018644,FALSE,Continental Mismatch,Urate-Stroke and GCST90018644
ebi-a-GCST90018728,GCST90018644,TRUE,Exact Match,Urea-Stroke and GCST90018644
ebi-a-GCST90018729,GCST90018644,TRUE,Exact Match,Weight-Stroke and GCST90018644
ebi-a-GCST90018730,GCST90018644,TRUE,Exact Match,C-reactive protein-Stroke and GCST90018644
ebi-a-GCST90018733,GCST90018644,TRUE,Exact Match,Eosinophil count-Stroke and GCST90018644
ebi-a-GCST90018736,GCST90018644,TRUE,Exact Match,HDL cholesterol-Stroke and GCST90018644
ebi-a-GCST90018738,GCST90018644,TRUE,Exact Match,Hemoglobin A1c-Stroke and GCST90018644
ebi-a-GCST90018744,GCST90018644,TRUE,Exact Match,Mean corpuscular hemoglobin-Stroke and GCST90018644
ebi-a-GCST90018745,GCST90018644,TRUE,Exact Match,Mean corpuscular hemoglobin concentration-Stroke and GCST90018644
ebi-a-GCST90018755,GCST90018644,TRUE,Exact Match,Triglycerides-Stroke and GCST90018644
ebi-a-GCST90103753,GCST90018644,FALSE,Continental Match,Waist circumference-Stroke and GCST90018644
finngen_R10_BMI_IRN,GCST90018644,FALSE,Continental Mismatch,Body Mass Index-Stroke and GCST90018644
finngen_R10_HEIGHT_IRN,GCST90018644,FALSE,Continental Mismatch,Height-Stroke and GCST90018644
GCST006433,GCST90018644,FALSE,Continental Mismatch,Bone mineral density-Stroke and GCST90018644
GCST009777,GCST90018644,FALSE,Continental Mismatch,C-reactive protein-Stroke and GCST90018644
GCST90278621,GCST90018644,TRUE,Continental Match,Bone mineral density-Stroke and GCST90018644
GCST90278623,GCST90018644,FALSE,Continental Match,Urea-Stroke and GCST90018644
GCST90278632,GCST90018644,FALSE,Continental Match,Hemoglobin A1c-Stroke and GCST90018644
GCST90278633,GCST90018644,TRUE,Continental Match,Hip circumference-Stroke and GCST90018644
GCST90278635,GCST90018644,FALSE,Continental Match,HDL cholesterol-Stroke and GCST90018644
GCST90278637,GCST90018644,FALSE,Continental Match,Height-Stroke and GCST90018644
GCST90278642,GCST90018644,FALSE,Continental Match,Systolic Blood Pressure-Stroke and GCST90018644
GCST90278646,GCST90018644,FALSE,Continental Match,Urate-Stroke and GCST90018644
GCST90278648,GCST90018644,TRUE,Continental Match,Waist circumference-Stroke and GCST90018644
GCST90278649,GCST90018644,TRUE,Continental Match,Waist-hip ratio-Stroke and GCST90018644
GCST90278650,GCST90018644,FALSE,Continental Match,Weight-Stroke and GCST90018644
GCST90296613,GCST90018644,FALSE,Continental Mismatch,Weight-Stroke and GCST90018644
ieu-a-1055,GCST90018644,FALSE,Continental Mismatch,Urate-Stroke and GCST90018644
ieu-a-79,GCST90018644,FALSE,Continental Mismatch,Waist-hip ratio-Stroke and GCST90018644
ieu-b-109,GCST90018644,FALSE,Continental Mismatch,HDL cholesterol-Stroke and GCST90018644
ieu-b-110,GCST90018644,FALSE,Continental Mismatch,LDL cholesterol-Stroke and GCST90018644
ieu-b-111,GCST90018644,FALSE,Continental Mismatch,Triglycerides-Stroke and GCST90018644
ukb-b-10787,GCST90018644,FALSE,Continental Mismatch,Height-Stroke and GCST90018644
ukb-b-11842,GCST90018644,FALSE,Continental Mismatch,Weight-Stroke and GCST90018644
ukb-b-15590,GCST90018644,FALSE,Continental Mismatch,Hip circumference-Stroke and GCST90018644
ukb-b-19953,GCST90018644,FALSE,Continental Mismatch,Body Mass Index-Stroke and GCST90018644
ukb-b-20175,GCST90018644,FALSE,Continental Mismatch,Systolic Blood Pressure-Stroke and GCST90018644
ukb-b-2303,GCST90018644,FALSE,Continental Mismatch,Body Mass Index-Stroke and GCST90018644
ukb-b-9405,GCST90018644,FALSE,Continental Mismatch,Waist circumference-Stroke and GCST90018644
ukb-d-30010_irnt,GCST90018644,FALSE,Continental Mismatch,RBC count-Stroke and GCST90018644
ukb-d-30080_irnt,GCST90018644,FALSE,Continental Mismatch,Platelet count-Stroke and GCST90018644
ukb-d-30120_irnt,GCST90018644,FALSE,Continental Mismatch,Lymphocyte count-Stroke and GCST90018644
ukb-d-30130_irnt,GCST90018644,FALSE,Continental Mismatch,Monocyte count-Stroke and GCST90018644
ukb-d-30140_irnt,GCST90018644,FALSE,Continental Mismatch,Neutrophil count-Stroke and GCST90018644
ukb-e-30000_AFR,GCST90018644,FALSE,Continental Mismatch,WBC count-Stroke and GCST90018644
ukb-e-30010_AFR,GCST90018644,FALSE,Continental Mismatch,RBC count-Stroke and GCST90018644
ukb-e-30080_AFR,GCST90018644,FALSE,Continental Mismatch,Platelet count-Stroke and GCST90018644
ukb-e-30120_AFR,GCST90018644,FALSE,Continental Mismatch,Lymphocyte count-Stroke and GCST90018644
ukb-e-30130_AFR,GCST90018644,FALSE,Continental Mismatch,Monocyte count-Stroke and GCST90018644
ukb-e-30140_AFR,GCST90018644,FALSE,Continental Mismatch,Neutrophil count-Stroke and GCST90018644
ukb-e-30150_AFR,GCST90018644,FALSE,Continental Mismatch,Eosinophil count-Stroke and GCST90018644
ukb-e-30160_AFR,GCST90018644,FALSE,Continental Mismatch,Basophil counts-Stroke and GCST90018644
bbj-a-1,GCST90018690,TRUE,Exact Match,Body Mass Index-Rheumatoid Arthritis and GCST90018690
bbj-a-12,GCST90018690,TRUE,Exact Match,Basophil counts-Rheumatoid Arthritis and GCST90018690
bbj-a-31,GCST90018690,TRUE,Exact Match,LDL cholesterol-Rheumatoid Arthritis and GCST90018690
bbj-a-36,GCST90018690,TRUE,Exact Match,Lymphocyte count-Rheumatoid Arthritis and GCST90018690
bbj-a-41,GCST90018690,TRUE,Exact Match,Monocyte count-Rheumatoid Arthritis and GCST90018690
bbj-a-44,GCST90018690,TRUE,Exact Match,Neutrophil count-Rheumatoid Arthritis and GCST90018690
bbj-a-49,GCST90018690,TRUE,Exact Match,Platelet count-Rheumatoid Arthritis and GCST90018690
bbj-a-50,GCST90018690,TRUE,Exact Match,RBC count-Rheumatoid Arthritis and GCST90018690
bbj-a-52,GCST90018690,TRUE,Exact Match,Systolic Blood Pressure-Rheumatoid Arthritis and GCST90018690
bbj-a-57,GCST90018690,TRUE,Exact Match,Urate-Rheumatoid Arthritis and GCST90018690
bbj-a-58,GCST90018690,TRUE,Exact Match,WBC count-Rheumatoid Arthritis and GCST90018690
bbj-a-70,GCST90018690,TRUE,Exact Match,Height-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST006979,GCST90018690,FALSE,Continental Mismatch,Bone mineral density-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008025,GCST90018690,FALSE,Continental Mismatch,Body Mass Index-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008035,GCST90018690,FALSE,Continental Mismatch,HDL cholesterol-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008037,GCST90018690,FALSE,Continental Mismatch,LDL cholesterol-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008038,GCST90018690,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008039,GCST90018690,FALSE,Continental Mismatch,Platelet count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008052,GCST90018690,FALSE,Continental Mismatch,Waist-hip ratio-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST008053,GCST90018690,FALSE,Continental Mismatch,Height-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90000618,GCST90018690,FALSE,Continental Mismatch,Vitamin D-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002295,GCST90018690,FALSE,Continental Mismatch,Basophil counts-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002301,GCST90018690,FALSE,Continental Mismatch,Eosinophil count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002319,GCST90018690,FALSE,Continental Mismatch,Lymphocyte count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002325,GCST90018690,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002331,GCST90018690,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002343,GCST90018690,FALSE,Continental Mismatch,Monocyte count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002354,GCST90018690,FALSE,Continental Mismatch,Neutrophil count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002360,GCST90018690,FALSE,Continental Mismatch,Platelet count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002366,GCST90018690,FALSE,Continental Mismatch,RBC count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002377,GCST90018690,FALSE,Continental Mismatch,WBC count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002379,GCST90018690,FALSE,Continental Mismatch,Basophil counts-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002381,GCST90018690,FALSE,Continental Mismatch,Eosinophil count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002390,GCST90018690,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002391,GCST90018690,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90002407,GCST90018690,FALSE,Continental Mismatch,WBC count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90013998,GCST90018690,FALSE,Continental Mismatch,Urea-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90014015,GCST90018690,FALSE,Continental Mismatch,Urate-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018728,GCST90018690,TRUE,Exact Match,Urea-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018729,GCST90018690,TRUE,Exact Match,Weight-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018730,GCST90018690,TRUE,Exact Match,C-reactive protein-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018733,GCST90018690,TRUE,Exact Match,Eosinophil count-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018736,GCST90018690,TRUE,Exact Match,HDL cholesterol-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018738,GCST90018690,TRUE,Exact Match,Hemoglobin A1c-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018744,GCST90018690,TRUE,Exact Match,Mean corpuscular hemoglobin-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018745,GCST90018690,TRUE,Exact Match,Mean corpuscular hemoglobin concentration-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90018755,GCST90018690,TRUE,Exact Match,Triglycerides-Rheumatoid Arthritis and GCST90018690
ebi-a-GCST90103753,GCST90018690,FALSE,Continental Match,Waist circumference-Rheumatoid Arthritis and GCST90018690
finngen_R10_BMI_IRN,GCST90018690,FALSE,Continental Mismatch,Body Mass Index-Rheumatoid Arthritis and GCST90018690
finngen_R10_HEIGHT_IRN,GCST90018690,FALSE,Continental Mismatch,Height-Rheumatoid Arthritis and GCST90018690
GCST006433,GCST90018690,FALSE,Continental Mismatch,Bone mineral density-Rheumatoid Arthritis and GCST90018690
GCST009777,GCST90018690,FALSE,Continental Mismatch,C-reactive protein-Rheumatoid Arthritis and GCST90018690
GCST90278621,GCST90018690,TRUE,Continental Match,Bone mineral density-Rheumatoid Arthritis and GCST90018690
GCST90278623,GCST90018690,FALSE,Continental Match,Urea-Rheumatoid Arthritis and GCST90018690
GCST90278632,GCST90018690,FALSE,Continental Match,Hemoglobin A1c-Rheumatoid Arthritis and GCST90018690
GCST90278633,GCST90018690,TRUE,Continental Match,Hip circumference-Rheumatoid Arthritis and GCST90018690
GCST90278635,GCST90018690,FALSE,Continental Match,HDL cholesterol-Rheumatoid Arthritis and GCST90018690
GCST90278637,GCST90018690,FALSE,Continental Match,Height-Rheumatoid Arthritis and GCST90018690
GCST90278642,GCST90018690,FALSE,Continental Match,Systolic Blood Pressure-Rheumatoid Arthritis and GCST90018690
GCST90278646,GCST90018690,FALSE,Continental Match,Urate-Rheumatoid Arthritis and GCST90018690
GCST90278648,GCST90018690,TRUE,Continental Match,Waist circumference-Rheumatoid Arthritis and GCST90018690
GCST90278649,GCST90018690,TRUE,Continental Match,Waist-hip ratio-Rheumatoid Arthritis and GCST90018690
GCST90278650,GCST90018690,FALSE,Continental Match,Weight-Rheumatoid Arthritis and GCST90018690
GCST90296613,GCST90018690,FALSE,Continental Mismatch,Weight-Rheumatoid Arthritis and GCST90018690
ieu-a-1055,GCST90018690,FALSE,Continental Mismatch,Urate-Rheumatoid Arthritis and GCST90018690
ieu-a-79,GCST90018690,FALSE,Continental Mismatch,Waist-hip ratio-Rheumatoid Arthritis and GCST90018690
ieu-b-109,GCST90018690,FALSE,Continental Mismatch,HDL cholesterol-Rheumatoid Arthritis and GCST90018690
ieu-b-110,GCST90018690,FALSE,Continental Mismatch,LDL cholesterol-Rheumatoid Arthritis and GCST90018690
ieu-b-111,GCST90018690,FALSE,Continental Mismatch,Triglycerides-Rheumatoid Arthritis and GCST90018690
ukb-b-10787,GCST90018690,FALSE,Continental Mismatch,Height-Rheumatoid Arthritis and GCST90018690
ukb-b-11842,GCST90018690,FALSE,Continental Mismatch,Weight-Rheumatoid Arthritis and GCST90018690
ukb-b-15590,GCST90018690,FALSE,Continental Mismatch,Hip circumference-Rheumatoid Arthritis and GCST90018690
ukb-b-19953,GCST90018690,FALSE,Continental Mismatch,Body Mass Index-Rheumatoid Arthritis and GCST90018690
ukb-b-20175,GCST90018690,FALSE,Continental Mismatch,Systolic Blood Pressure-Rheumatoid Arthritis and GCST90018690
ukb-b-2303,GCST90018690,FALSE,Continental Mismatch,Body Mass Index-Rheumatoid Arthritis and GCST90018690
ukb-b-9405,GCST90018690,FALSE,Continental Mismatch,Waist circumference-Rheumatoid Arthritis and GCST90018690
ukb-d-30010_irnt,GCST90018690,FALSE,Continental Mismatch,RBC count-Rheumatoid Arthritis and GCST90018690
ukb-d-30080_irnt,GCST90018690,FALSE,Continental Mismatch,Platelet count-Rheumatoid Arthritis and GCST90018690
ukb-d-30120_irnt,GCST90018690,FALSE,Continental Mismatch,Lymphocyte count-Rheumatoid Arthritis and GCST90018690
ukb-d-30130_irnt,GCST90018690,FALSE,Continental Mismatch,Monocyte count-Rheumatoid Arthritis and GCST90018690
ukb-d-30140_irnt,GCST90018690,FALSE,Continental Mismatch,Neutrophil count-Rheumatoid Arthritis and GCST90018690
ukb-e-30000_AFR,GCST90018690,FALSE,Continental Mismatch,WBC count-Rheumatoid Arthritis and GCST90018690
ukb-e-30010_AFR,GCST90018690,FALSE,Continental Mismatch,RBC count-Rheumatoid Arthritis and GCST90018690
ukb-e-30080_AFR,GCST90018690,FALSE,Continental Mismatch,Platelet count-Rheumatoid Arthritis and GCST90018690
ukb-e-30120_AFR,GCST90018690,FALSE,Continental Mismatch,Lymphocyte count-Rheumatoid Arthritis and GCST90018690
ukb-e-30130_AFR,GCST90018690,FALSE,Continental Mismatch,Monocyte count-Rheumatoid Arthritis and GCST90018690
ukb-e-30140_AFR,GCST90018690,FALSE,Continental Mismatch,Neutrophil count-Rheumatoid Arthritis and GCST90018690
ukb-e-30150_AFR,GCST90018690,FALSE,Continental Mismatch,Eosinophil count-Rheumatoid Arthritis and GCST90018690
ukb-e-30160_AFR,GCST90018690,FALSE,Continental Mismatch,Basophil counts-Rheumatoid Arthritis and GCST90018690
bbj-a-1,GCST90018706,TRUE,Exact Match,Body Mass Index-Type 2 diabetes and GCST90018706
bbj-a-12,GCST90018706,TRUE,Exact Match,Basophil counts-Type 2 diabetes and GCST90018706
bbj-a-31,GCST90018706,TRUE,Exact Match,LDL cholesterol-Type 2 diabetes and GCST90018706
bbj-a-36,GCST90018706,TRUE,Exact Match,Lymphocyte count-Type 2 diabetes and GCST90018706
bbj-a-41,GCST90018706,TRUE,Exact Match,Monocyte count-Type 2 diabetes and GCST90018706
bbj-a-44,GCST90018706,TRUE,Exact Match,Neutrophil count-Type 2 diabetes and GCST90018706
bbj-a-49,GCST90018706,TRUE,Exact Match,Platelet count-Type 2 diabetes and GCST90018706
bbj-a-50,GCST90018706,TRUE,Exact Match,RBC count-Type 2 diabetes and GCST90018706
bbj-a-52,GCST90018706,TRUE,Exact Match,Systolic Blood Pressure-Type 2 diabetes and GCST90018706
bbj-a-57,GCST90018706,TRUE,Exact Match,Urate-Type 2 diabetes and GCST90018706
bbj-a-58,GCST90018706,TRUE,Exact Match,WBC count-Type 2 diabetes and GCST90018706
bbj-a-70,GCST90018706,TRUE,Exact Match,Height-Type 2 diabetes and GCST90018706
ebi-a-GCST006979,GCST90018706,FALSE,Continental Mismatch,Bone mineral density-Type 2 diabetes and GCST90018706
ebi-a-GCST008025,GCST90018706,FALSE,Continental Mismatch,Body Mass Index-Type 2 diabetes and GCST90018706
ebi-a-GCST008035,GCST90018706,FALSE,Continental Mismatch,HDL cholesterol-Type 2 diabetes and GCST90018706
ebi-a-GCST008037,GCST90018706,FALSE,Continental Mismatch,LDL cholesterol-Type 2 diabetes and GCST90018706
ebi-a-GCST008038,GCST90018706,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Type 2 diabetes and GCST90018706
ebi-a-GCST008039,GCST90018706,FALSE,Continental Mismatch,Platelet count-Type 2 diabetes and GCST90018706
ebi-a-GCST008052,GCST90018706,FALSE,Continental Mismatch,Waist-hip ratio-Type 2 diabetes and GCST90018706
ebi-a-GCST008053,GCST90018706,FALSE,Continental Mismatch,Height-Type 2 diabetes and GCST90018706
ebi-a-GCST90000618,GCST90018706,FALSE,Continental Mismatch,Vitamin D-Type 2 diabetes and GCST90018706
ebi-a-GCST90002295,GCST90018706,FALSE,Continental Mismatch,Basophil counts-Type 2 diabetes and GCST90018706
ebi-a-GCST90002301,GCST90018706,FALSE,Continental Mismatch,Eosinophil count-Type 2 diabetes and GCST90018706
ebi-a-GCST90002319,GCST90018706,FALSE,Continental Mismatch,Lymphocyte count-Type 2 diabetes and GCST90018706
ebi-a-GCST90002325,GCST90018706,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Type 2 diabetes and GCST90018706
